Label,Brand,Name,Price,Rank,Combination,Dry,Normal,Oily,Sensitive,ingredient,paula_description,good_for,bad_for,effect_stem,effect_type,Combination_effect,Dry_effect,Normal_effect,Oily_effect,Sensitive_effect
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Lecithin,"Beneficial properties include emolliency (think skin softening), water-binding (to boost hydration), and emulsifying (to help water + oil ingredients mesh in a formula). Can also be used to encapsulate ingredients for improved dermal delivery.","hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Butylene Glycol,"Humectant (hydration booster), texture/penetration enhancer, and formulary solvent. May also help decrease rough surface skin and stabilize the formula.",hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Polyvinyl Alcohol,"A synthetic polymer of vinyl alcohol that functions in cosmetics as a gel-based thickener, film-forming, and binding agent.",,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Sodium Lactate,"The sodium salt of lactic acid, which works as a hydrating and buffering agent (to adjust a product’s pH value). It also offers antioxidant properties as a secondary benefit.","antioxidant,hydrat",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Sodium Lactate,"The sodium salt of lactic acid, which works as a hydrating and buffering agent (to adjust a product’s pH value). It also offers antioxidant properties as a secondary benefit.","antioxidant,hydrat",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Sodium PCA,"This excellent hydrating ingredient is part of skin’s natural moisturizing factor (NMF). As such, it is a cornerstone of many moisturizers thanks to its ability to help skin both attract and retain moisture, resulting a more supple, youthful appearance.","hydrat,moistur,tone",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Sodium PCA,"This excellent hydrating ingredient is part of skin’s natural moisturizing factor (NMF). As such, it is a cornerstone of many moisturizers thanks to its ability to help skin both attract and retain moisture, resulting a more supple, youthful appearance.","hydrat,moistur,tone",,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Sodium PCA,"This excellent hydrating ingredient is part of skin’s natural moisturizing factor (NMF). As such, it is a cornerstone of many moisturizers thanks to its ability to help skin both attract and retain moisture, resulting a more supple, youthful appearance.","hydrat,moistur,tone",,tone,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,PCA,Humectant derived from amino acids. Increases water content (hydration) in the uppermost layers of skin. Also part of skin’s natural moisturizing factor.,"hydrat,moistur",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,PCA,Humectant derived from amino acids. Increases water content (hydration) in the uppermost layers of skin. Also part of skin’s natural moisturizing factor.,"hydrat,moistur",,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Sorbitan Isostearate,A very mild cleansing agent that also helps stabilize skin care formulas and keep oil- and water-based ingredients from separating.,,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Carbomer,Often used to create gel-textured formulas or to influence the product’s thickness. Research also shows carbomers can enhance the penetration & effectiveness of key actives.,,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Polysorbate 20,"Used in cosmetics primarily as a mild cleansing agent, this coconut-derived ingredient is considered extremely stable and safe.",,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Polysorbate 60,Emulsifier and mild cleansing agents that also improves penetration of key ingredients without irritating skin.,,irritat,irritat,bad,-1.0,-1.0,-1.0,0.0,-1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Lactic Acid/Glycolic Acid Copolymer,,,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,"A synthetic polymer whose versatility gives it many aesthetically pleasing uses in cosmetics while helping create and maintain stable, effective formulas.",,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Xanthan Gum,"This naturally derived ingredient is produced from the fermentation of simple sugars, and acts as a thickening agent, texture enhancer, and emulsion stabilizer in cosmetics.",,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Isomalt,An ingredient used in skin care for its humectant properties.,,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,1,,,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,2-Hexanediol,"1,2 hexanediol is a synthetic ingredient with multiple benefits in a cosmetic, from preservative to solvent.",,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Caprylyl Glycol,"Conditions skin and hair and is a moisturizing ingredient in many skin care products. Because of its antibacterial action, it also is an effective cosmetics preservative.",moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Chlorphenesin,Effective skin care preservative that inhibits contamination and helps stabilize the formula’s shelf life.,,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Phenoxyethanol,Safe preservative known to be well-tolerated by skin; offers wide spectrum protection against unwanted microbials in a formula.,protect,,protect,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Tocopherol,"One of four forms of vitamin E. It can be naturally or synthetically derived. Regardless of its origin, tocopherol has potent oil-soluble antioxidant properties and can help defend skin from pollution and environmental stressors.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Sodium Benzoate,This preservative is used to prevent the growth of bacteria and fungi in cosmetics and food products. It’s derived from benzoic acid.,,,,,,,,,
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Phenylpropanol,Preservative and fragrant compound used as a masking scent in cosmetics. Potentially irritating to skin.,,irritat,irritat,bad,-1.0,-1.0,-1.0,0.0,-1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Glyceryl Caprylate,"An emollient, emulsifier and wetting agent in cosmetics that can also help support preservatives and in certain formulas aid cleansing.",emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Symphytum Officinale Callus Culture Extract.,This stem cell extract from the comfrey plant has antioxidant and soothing properties.,"antioxidant,sooth",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,DRUNK ELEPHANT,Protini™ Polypeptide Cream,68,4.4,1,1,1,1,0,Symphytum Officinale Callus Culture Extract.,This stem cell extract from the comfrey plant has antioxidant and soothing properties.,"antioxidant,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Algae (Seaweed) Extract,,,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Cyclopentasiloxane,"Lightweight, conditioning silicone that creates silky-smooth spreadabilty and an enhanced sensorial feel. Also promotes even distribution of other ingredients in a formula.",smooth,,smooth,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Petrolatum,Widely considered one of the best and gentlest options for dry skin so it's often used in moisturizers and balms. It is highly purified and is safe as used in cosmetics.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Glyceryl Distearate,Used as an emollient and thickening agent in cosmetics.,emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Phenyl Trimethicone,A silicone that helps lock in hydration and contributes to a product’s silky feel on skin. Often used in hair care to add luster and smoothness to tresses.,"hydrat,smooth",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Phenyl Trimethicone,A silicone that helps lock in hydration and contributes to a product’s silky feel on skin. Often used in hair care to add luster and smoothness to tresses.,"hydrat,smooth",,smooth,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Butylene Glycol,"Humectant (hydration booster), texture/penetration enhancer, and formulary solvent. May also help decrease rough surface skin and stabilize the formula.",hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Hydrogenated Vegetable Oil,Skin-softening emollient that helps enhance hydration by forming a barrier on skin’s surface to reduce moisture loss.,"barrier,emollient,hydrat,moistur,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Hydrogenated Vegetable Oil,Skin-softening emollient that helps enhance hydration by forming a barrier on skin’s surface to reduce moisture loss.,"barrier,emollient,hydrat,moistur,soft",,emollient,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Hydrogenated Vegetable Oil,Skin-softening emollient that helps enhance hydration by forming a barrier on skin’s surface to reduce moisture loss.,"barrier,emollient,hydrat,moistur,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Hydrogenated Vegetable Oil,Skin-softening emollient that helps enhance hydration by forming a barrier on skin’s surface to reduce moisture loss.,"barrier,emollient,hydrat,moistur,soft",,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Hydrogenated Vegetable Oil,Skin-softening emollient that helps enhance hydration by forming a barrier on skin’s surface to reduce moisture loss.,"barrier,emollient,hydrat,moistur,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Cholesterol,"Plays a key role in maintaining skin's health, softness, and hydration.","heal,hydrat,soft",,heal,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Cholesterol,"Plays a key role in maintaining skin's health, softness, and hydration.","heal,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Cholesterol,"Plays a key role in maintaining skin's health, softness, and hydration.","heal,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Butyrospermum Parkii (Shea Butter),"Also known as shea butter, this a plant lipid used as an emollient in cosmetics. It also provides antioxidant benefits.","antioxidant,emollient",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Butyrospermum Parkii (Shea Butter),"Also known as shea butter, this a plant lipid used as an emollient in cosmetics. It also provides antioxidant benefits.","antioxidant,emollient",,emollient,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Steareth-10,"Functions: Refatting, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Glyceryl Stearate Se,"Emulsifies water and oil; can also be used as a thickener. Derivative of glyceryl stearate that is a self-emulsifying (that's what the ""SE"" stands for).",,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Polysilicone-11,"Silicone elastomer that forms a flexible, breathable mesh-like film on skin as it imparts a powder-soft finish that enhances skin texture",soft,,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Sesamum Indicum (Sesame) Seed Oil,"Non-fragrant plant oil that is a good source of monounsaturated and polyunsaturated fats along with vitamin E and lignans, antioxidant compounds with a calming effect on skin. Moisturizes skin by preventing water loss from its uppermost layers.","antioxidant,calm,moistur",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Sesamum Indicum (Sesame) Seed Oil,"Non-fragrant plant oil that is a good source of monounsaturated and polyunsaturated fats along with vitamin E and lignans, antioxidant compounds with a calming effect on skin. Moisturizes skin by preventing water loss from its uppermost layers.","antioxidant,calm,moistur",,calm,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Sesamum Indicum (Sesame) Seed Oil,"Non-fragrant plant oil that is a good source of monounsaturated and polyunsaturated fats along with vitamin E and lignans, antioxidant compounds with a calming effect on skin. Moisturizes skin by preventing water loss from its uppermost layers.","antioxidant,calm,moistur",,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Medicago Sativa (Alfalfa) Seed Powder,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Helianthus Annuus (Sunflower) Seedcake,"Wax derived from sunflower seeds, known for its moisturizing properties and ability to enhance formulary texture.",moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,"This non-fragrant plant oil has numerous benefits for skin, including as a source of triglycerides, fatty acids, and antioxidants.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Eucalyptus Globulus (Eucalyptus) Leaf Oil,,,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Sodium Gluconate,"This synthetically derived ingredient binds to metal ions to increase the stability of skin care formulas. It also serves as a humectant, meaning it helps skin retain moisture.",moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Copper Gluconate,This copper salt of glucuronic acid helps transport water and other substances within skin.,,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Calcium Gluconate,Calcium is an essential mineral for the body. A small amount of research shows calcium gluconate may be a good skin-soothing and restorative agent when applied topically.,sooth,,sooth,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Magnesium Gluconate,A magnesium salt that offers skin-conditioning benefits.,,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Zinc Gluconate,Zinc gluconate is the zinc salt of gluconic acid produced from glucose that functions as a preservative.,,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Tocopheryl Succinate,This form of vitamin E helps defend skin from pollution and other environmental stressors that lead to signs of aging.,,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Niacin,"This acid is one of two types of vitamin B3, the other being niacinamide.",,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Sesamum Indicum (Sesame) Seed Powder,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,,,,,,,,,
Moisturizer,LA MER,The Moisturizing Soft Cream,175,3.8,1,1,1,1,1,Water,"This is the most widely used ingredient in skin care, often appearing first in product ingredient lists. Used as a solvent.",,,,,,,,,
